ElapsedTime,Time,01.TargetTemp,01.State
6823124,2010-01-05T02:48:22.239Z,1350,2
6833150,2010-01-05T02:48:32.265Z,1350,2
6843152,2010-01-05T02:48:42.267Z,1350,2
6853157,2010-01-05T02:48:52.272Z,1350,2
6863160,2010-01-05T02:49:02.275Z,1350,2
6873165,2010-01-05T02:49:12.280Z,1350,2
6883169,2010-01-05T02:49:22.284Z,1350,2
6893176,2010-01-05T02:49:32.291Z,1350,2
6903178,2010-01-05T02:49:42.293Z,1350,2
6913184,2010-01-05T02:49:52.299Z,1350,2
6923189,2010-01-05T02:50:02.304Z,1350,2
6933192,2010-01-05T02:50:12.307Z,1350,2
6943198,2010-01-05T02:50:22.313Z,1350,2
6953211,2010-01-05T02:50:32.326Z,1350,2
6963214,2010-01-05T02:50:42.329Z,1350,2
6973220,2010-01-05T02:50:52.335Z,1350,2
6983223,2010-01-05T02:51:02.338Z,1350,2
6993227,2010-01-05T02:51:12.342Z,1350,2
7003233,2010-01-05T02:51:22.348Z,1350,2
7013237,2010-01-05T02:51:32.352Z,1350,2
7023244,2010-01-05T02:51:42.359Z,1350,2
7033248,2010-01-05T02:51:52.363Z,1350,2
7043252,2010-01-05T02:52:02.367Z,1350,2
7053257,2010-01-05T02:52:12.372Z,1350,2
7063260,2010-01-05T02:52:22.375Z,1350,2
7073264,2010-01-05T02:52:32.379Z,1350,2
7083269,2010-01-05T02:52:42.384Z,1350,2
7093274,2010-01-05T02:52:52.389Z,1350,2
7103278,2010-01-05T02:53:02.393Z,1350,2
7113280,2010-01-05T02:53:12.395Z,1350,2
7123285,2010-01-05T02:53:22.400Z,1350,2
7133289,2010-01-05T02:53:32.404Z,1350,3
7143296,2010-01-05T02:53:42.411Z,1350,3
7153301,2010-01-05T02:53:52.416Z,1350,3
7163305,2010-01-05T02:54:02.420Z,1350,3
7173306,2010-01-05T02:54:12.421Z,1350,3
7183312,2010-01-05T02:54:22.427Z,1350,3
7193316,2010-01-05T02:54:32.431Z,1350,3
7203319,2010-01-05T02:54:42.434Z,1350,3
7213325,2010-01-05T02:54:52.440Z,1350,3
7223329,2010-01-05T02:55:02.444Z,1350,3
7233333,2010-01-05T02:55:12.448Z,1350,3
7243339,2010-01-05T02:55:22.454Z,1350,3
7253343,2010-01-05T02:55:32.458Z,1350,3
7263348,2010-01-05T02:55:42.463Z,1350,3
7273351,2010-01-05T02:55:52.466Z,1350,3
7283356,2010-01-05T02:56:02.471Z,1350,3
7293359,2010-01-05T02:56:12.474Z,1350,3
7303363,2010-01-05T02:56:22.478Z,1350,3
7313384,2010-01-05T02:56:32.499Z,1350,3
7323385,2010-01-05T02:56:42.500Z,1350,3
7333388,2010-01-05T02:56:52.503Z,1350,3
7343391,2010-01-05T02:57:02.506Z,1350,3
7353396,2010-01-05T02:57:12.511Z,1350,3
7363400,2010-01-05T02:57:22.515Z,1350,3
7373407,2010-01-05T02:57:32.522Z,1350,3
7383409,2010-01-05T02:57:42.524Z,1350,3
7393414,2010-01-05T02:57:52.529Z,1350,3
7403418,2010-01-05T02:58:02.533Z,1350,3
7413423,2010-01-05T02:58:12.538Z,1350,3
7423426,2010-01-05T02:58:22.541Z,1350,3
7433432,2010-01-05T02:58:32.547Z,1350,3
7443437,2010-01-05T02:58:42.552Z,1350,3
7453441,2010-01-05T02:58:52.556Z,1350,3
7463444,2010-01-05T02:59:02.559Z,1350,3
7473447,2010-01-05T02:59:12.562Z,1350,3
7483454,2010-01-05T02:59:22.569Z,1350,3
7493460,2010-01-05T02:59:32.575Z,1350,3
7503462,2010-01-05T02:59:42.577Z,1350,3
7513467,2010-01-05T02:59:52.582Z,1350,3
7523470,2010-01-05T03:00:02.585Z,1350,3
7533475,2010-01-05T03:00:12.590Z,1350,3
7543478,2010-01-05T03:00:22.593Z,1350,3
7553484,2010-01-05T03:00:32.599Z,1350,3
7563490,2010-01-05T03:00:42.605Z,1350,3
7573494,2010-01-05T03:00:52.609Z,1350,3
7583499,2010-01-05T03:01:02.614Z,1350,3
7593503,2010-01-05T03:01:12.618Z,1350,3
7603506,2010-01-05T03:01:22.621Z,1350,3
7613511,2010-01-05T03:01:32.626Z,1350,3
7623514,2010-01-05T03:01:42.629Z,1350,3
7633518,2010-01-05T03:01:52.633Z,1350,3
7643522,2010-01-05T03:02:02.637Z,1350,3
7653528,2010-01-05T03:02:12.643Z,1350,3
7663533,2010-01-05T03:02:22.648Z,1350,3
7673538,2010-01-05T03:02:32.653Z,1350,3
7683541,2010-01-05T03:02:42.656Z,1350,3
7693548,2010-01-05T03:02:52.663Z,1350,3
7703552,2010-01-05T03:03:02.667Z,1350,3
7713554,2010-01-05T03:03:12.669Z,1350,3
7723558,2010-01-05T03:03:22.673Z,1350,3
7733563,2010-01-05T03:03:32.678Z,1350,3
7743570,2010-01-05T03:03:42.685Z,1350,3
7753572,2010-01-05T03:03:52.687Z,1350,3
7763576,2010-01-05T03:04:02.691Z,1350,3
7773579,2010-01-05T03:04:12.694Z,1350,3
7783584,2010-01-05T03:04:22.699Z,1350,3
7793589,2010-01-05T03:04:32.704Z,1350,3
7803593,2010-01-05T03:04:42.708Z,1350,3
7813598,2010-01-05T03:04:52.713Z,1350,3
7823603,2010-01-05T03:05:02.718Z,1350,3
7833606,2010-01-05T03:05:12.721Z,1350,3
7843613,2010-01-05T03:05:22.728Z,1350,3
7853615,2010-01-05T03:05:32.730Z,1350,3
7863622,2010-01-05T03:05:42.737Z,1350,3
7873624,2010-01-05T03:05:52.739Z,1350,3
7883629,2010-01-05T03:06:02.744Z,1350,3
7893632,2010-01-05T03:06:12.747Z,1350,3
7903637,2010-01-05T03:06:22.752Z,1350,3
7913641,2010-01-05T03:06:32.756Z,1350,3
7923646,2010-01-05T03:06:42.761Z,1350,3
7933650,2010-01-05T03:06:52.765Z,1350,3
7943653,2010-01-05T03:07:02.768Z,1350,3
7953659,2010-01-05T03:07:12.774Z,1350,3
7963663,2010-01-05T03:07:22.778Z,1350,3
7973667,2010-01-05T03:07:32.782Z,1350,3
7983671,2010-01-05T03:07:42.786Z,1350,3
7993677,2010-01-05T03:07:52.792Z,1350,3
8003681,2010-01-05T03:08:02.796Z,1350,3
8013684,2010-01-05T03:08:12.799Z,1350,3
8023691,2010-01-05T03:08:22.806Z,1350,3
8033694,2010-01-05T03:08:32.809Z,1350,3
8043699,2010-01-05T03:08:42.814Z,1350,3
8053705,2010-01-05T03:08:52.820Z,1350,3
8063709,2010-01-05T03:09:02.824Z,1350,3
8073714,2010-01-05T03:09:12.829Z,1350,3
8083715,2010-01-05T03:09:22.830Z,1350,3
8093720,2010-01-05T03:09:32.835Z,1350,3
8103724,2010-01-05T03:09:42.839Z,1350,3
8113729,2010-01-05T03:09:52.844Z,1350,3
8123733,2010-01-05T03:10:02.848Z,1350,3
8133740,2010-01-05T03:10:12.855Z,1350,3
8143742,2010-01-05T03:10:22.857Z,1350,3
8153747,2010-01-05T03:10:32.862Z,1350,3
8163754,2010-01-05T03:10:42.869Z,1350,3
8173754,2010-01-05T03:10:52.869Z,1350,3
8183761,2010-01-05T03:11:02.876Z,1350,3
8193764,2010-01-05T03:11:12.879Z,1350,3
8203768,2010-01-05T03:11:22.883Z,1350,3
8213774,2010-01-05T03:11:32.889Z,1350,3
8223778,2010-01-05T03:11:42.893Z,1350,3
8233782,2010-01-05T03:11:52.897Z,1350,3
8243787,2010-01-05T03:12:02.902Z,1350,3
8253796,2010-01-05T03:12:12.911Z,1350,3
8263795,2010-01-05T03:12:22.910Z,1350,3
8273801,2010-01-05T03:12:32.916Z,1350,3
8283807,2010-01-05T03:12:42.922Z,1350,3
8293807,2010-01-05T03:12:52.922Z,1350,3
8303811,2010-01-05T03:13:02.926Z,1350,3
8313819,2010-01-05T03:13:12.934Z,1350,3
8323820,2010-01-05T03:13:22.935Z,1350,3
8333825,2010-01-05T03:13:32.940Z,1350,3
8343831,2010-01-05T03:13:42.946Z,1350,3
8353836,2010-01-05T03:13:52.951Z,1350,3
8363839,2010-01-05T03:14:02.954Z,1350,3
8373846,2010-01-05T03:14:12.961Z,1350,3
8383850,2010-01-05T03:14:22.965Z,1350,3
8393855,2010-01-05T03:14:32.970Z,1350,3
8403856,2010-01-05T03:14:42.971Z,1350,3
8413862,2010-01-05T03:14:52.977Z,1350,3
8423866,2010-01-05T03:15:02.981Z,1350,3
8433870,2010-01-05T03:15:12.985Z,1350,3
8443874,2010-01-05T03:15:22.989Z,1350,3
8453888,2010-01-05T03:15:33.003Z,1350,3
8463892,2010-01-05T03:15:43.007Z,1350,3
8473899,2010-01-05T03:15:53.014Z,1350,3
8483902,2010-01-05T03:16:03.017Z,1350,3
8493906,2010-01-05T03:16:13.021Z,1350,3
8503910,2010-01-05T03:16:23.025Z,1350,3
8513913,2010-01-05T03:16:33.028Z,1350,3
8523924,2010-01-05T03:16:43.039Z,1350,3
8533928,2010-01-05T03:16:53.043Z,1350,3
8543929,2010-01-05T03:17:03.044Z,1350,3
8553933,2010-01-05T03:17:13.048Z,1350,3
8563936,2010-01-05T03:17:23.051Z,1350,3
8573940,2010-01-05T03:17:33.055Z,1350,3
8583945,2010-01-05T03:17:43.060Z,1350,3
8593952,2010-01-05T03:17:53.067Z,1350,3
8603956,2010-01-05T03:18:03.071Z,1350,3
8613958,2010-01-05T03:18:13.073Z,1350,3
8623963,2010-01-05T03:18:23.078Z,1350,3
8633967,2010-01-05T03:18:33.082Z,1350,3
8643972,2010-01-05T03:18:43.087Z,1350,3
8653975,2010-01-05T03:18:53.090Z,1350,3
8663981,2010-01-05T03:19:03.096Z,1350,3
8673987,2010-01-05T03:19:13.102Z,1350,3
8683993,2010-01-05T03:19:23.108Z,1350,3
8693993,2010-01-05T03:19:33.108Z,1350,3
8703997,2010-01-05T03:19:43.112Z,1350,3
8714003,2010-01-05T03:19:53.118Z,1350,3
8724007,2010-01-05T03:20:03.122Z,1350,3
8734010,2010-01-05T03:20:13.125Z,1350,3
8744016,2010-01-05T03:20:23.131Z,1350,3
8754021,2010-01-05T03:20:33.136Z,1350,3
8764025,2010-01-05T03:20:43.140Z,1350,3
8774038,2010-01-05T03:20:53.153Z,1350,3
8784042,2010-01-05T03:21:03.157Z,1350,3
8794047,2010-01-05T03:21:13.162Z,1350,3
8804053,2010-01-05T03:21:23.168Z,1350,3
8814057,2010-01-05T03:21:33.172Z,1350,3
8824060,2010-01-05T03:21:43.175Z,1350,3
8834068,2010-01-05T03:21:53.183Z,1350,3
8844069,2010-01-05T03:22:03.184Z,1350,3
8854074,2010-01-05T03:22:13.189Z,1350,3
8864078,2010-01-05T03:22:23.193Z,1350,3
8874081,2010-01-05T03:22:33.196Z,1350,3
8884086,2010-01-05T03:22:43.201Z,1350,3
8894090,2010-01-05T03:22:53.205Z,1350,3
8904096,2010-01-05T03:23:03.211Z,1350,3
8914099,2010-01-05T03:23:13.214Z,1350,3
8924104,2010-01-05T03:23:23.219Z,1350,3
8934110,2010-01-05T03:23:33.225Z,850,2
8944116,2010-01-05T03:23:43.231Z,850,2
8954119,2010-01-05T03:23:53.234Z,850,2
8964122,2010-01-05T03:24:03.237Z,850,2
8974128,2010-01-05T03:24:13.243Z,850,2
8984130,2010-01-05T03:24:23.245Z,850,2
8994136,2010-01-05T03:24:33.251Z,850,2
9004141,2010-01-05T03:24:43.256Z,850,2
9014145,2010-01-05T03:24:53.260Z,850,2
9024149,2010-01-05T03:25:03.264Z,850,2
9034153,2010-01-05T03:25:13.268Z,850,2
9044158,2010-01-05T03:25:23.273Z,850,2
9054161,2010-01-05T03:25:33.276Z,850,2
9064165,2010-01-05T03:25:43.280Z,850,2
9074171,2010-01-05T03:25:53.286Z,850,2
9084179,2010-01-05T03:26:03.294Z,850,2
9094180,2010-01-05T03:26:13.295Z,850,2
9104182,2010-01-05T03:26:23.297Z,850,2
9114187,2010-01-05T03:26:33.302Z,850,2
9124193,2010-01-05T03:26:43.308Z,850,2
9134197,2010-01-05T03:26:53.312Z,850,2
9144200,2010-01-05T03:27:03.315Z,850,2
9154206,2010-01-05T03:27:13.321Z,850,2
9164212,2010-01-05T03:27:23.327Z,850,2
9174216,2010-01-05T03:27:33.331Z,850,2
9184219,2010-01-05T03:27:43.334Z,850,2
9194224,2010-01-05T03:27:53.339Z,850,2
9204227,2010-01-05T03:28:03.342Z,850,2
9214231,2010-01-05T03:28:13.346Z,850,2
9224235,2010-01-05T03:28:23.350Z,850,2
9234242,2010-01-05T03:28:33.357Z,850,2
9244244,2010-01-05T03:28:43.359Z,850,2
9254252,2010-01-05T03:28:53.367Z,850,2
9264255,2010-01-05T03:29:03.370Z,850,2
9274257,2010-01-05T03:29:13.372Z,850,2
9284263,2010-01-05T03:29:23.378Z,850,2
9294266,2010-01-05T03:29:33.381Z,850,2
9304272,2010-01-05T03:29:43.387Z,850,2
9314276,2010-01-05T03:29:53.391Z,850,2
9324280,2010-01-05T03:30:03.395Z,850,2
9334286,2010-01-05T03:30:13.401Z,850,2
9344290,2010-01-05T03:30:23.405Z,850,2
9354292,2010-01-05T03:30:33.407Z,850,2
9364297,2010-01-05T03:30:43.412Z,850,2
9374302,2010-01-05T03:30:53.417Z,850,2
9384306,2010-01-05T03:31:03.421Z,850,2
9394312,2010-01-05T03:31:13.427Z,850,2
9404318,2010-01-05T03:31:23.433Z,850,2
9414321,2010-01-05T03:31:33.436Z,850,2
9424325,2010-01-05T03:31:43.440Z,850,2
9434329,2010-01-05T03:31:53.444Z,850,2
9444333,2010-01-05T03:32:03.448Z,850,2
9454337,2010-01-05T03:32:13.452Z,850,2
9464340,2010-01-05T03:32:23.455Z,850,2
9474346,2010-01-05T03:32:33.461Z,850,2
9484349,2010-01-05T03:32:43.464Z,850,2
9494357,2010-01-05T03:32:53.472Z,850,2
9504360,2010-01-05T03:33:03.475Z,850,2
9514362,2010-01-05T03:33:13.477Z,850,2
9524370,2010-01-05T03:33:23.485Z,850,2
9534371,2010-01-05T03:33:33.486Z,850,2
9544381,2010-01-05T03:33:43.496Z,850,2
9554379,2010-01-05T03:33:53.494Z,850,2
9564392,2010-01-05T03:34:03.507Z,850,2
9574391,2010-01-05T03:34:13.506Z,850,2
9584398,2010-01-05T03:34:23.513Z,850,2
9594399,2010-01-05T03:34:33.514Z,850,2
9604402,2010-01-05T03:34:43.517Z,850,2
9614409,2010-01-05T03:34:53.524Z,850,2
9624411,2010-01-05T03:35:03.526Z,850,2
9634415,2010-01-05T03:35:13.530Z,850,2
9644419,2010-01-05T03:35:23.534Z,850,2
9654426,2010-01-05T03:35:33.541Z,850,2
9664428,2010-01-05T03:35:43.543Z,850,2
9674434,2010-01-05T03:35:53.549Z,850,2
9684437,2010-01-05T03:36:03.552Z,850,2
9694442,2010-01-05T03:36:13.557Z,850,2
9704447,2010-01-05T03:36:23.562Z,850,2
9714450,2010-01-05T03:36:33.565Z,850,2
9724454,2010-01-05T03:36:43.569Z,850,2
9734460,2010-01-05T03:36:53.575Z,850,2
9744466,2010-01-05T03:37:03.581Z,850,2
9754467,2010-01-05T03:37:13.582Z,850,2
9764475,2010-01-05T03:37:23.590Z,850,2
9774479,2010-01-05T03:37:33.594Z,850,2
9784484,2010-01-05T03:37:43.599Z,850,2
9794486,2010-01-05T03:37:53.601Z,850,2
9804491,2010-01-05T03:38:03.606Z,850,2
9814494,2010-01-05T03:38:13.609Z,850,2
9824498,2010-01-05T03:38:23.613Z,850,2
9834503,2010-01-05T03:38:33.618Z,850,2
9844515,2010-01-05T03:38:43.630Z,850,2
9854514,2010-01-05T03:38:53.629Z,850,2
9864515,2010-01-05T03:39:03.630Z,850,2
9874522,2010-01-05T03:39:13.637Z,850,2
9884524,2010-01-05T03:39:23.639Z,850,2
9894532,2010-01-05T03:39:33.647Z,850,2
9904537,2010-01-05T03:39:43.652Z,850,2
9914538,2010-01-05T03:39:53.653Z,850,2
9924543,2010-01-05T03:40:03.658Z,850,2
9934547,2010-01-05T03:40:13.662Z,850,2
9944551,2010-01-05T03:40:23.666Z,850,2
9954559,2010-01-05T03:40:33.674Z,850,2
9964559,2010-01-05T03:40:43.674Z,850,2
9974565,2010-01-05T03:40:53.680Z,850,2
9984570,2010-01-05T03:41:03.685Z,850,2
9994576,2010-01-05T03:41:13.691Z,850,2
10004577,2010-01-05T03:41:23.692Z,850,2
10014582,2010-01-05T03:41:33.697Z,850,2
10024589,2010-01-05T03:41:43.704Z,850,2
10034592,2010-01-05T03:41:53.707Z,850,2
10044595,2010-01-05T03:42:03.710Z,850,2
10054599,2010-01-05T03:42:13.714Z,850,2
10064604,2010-01-05T03:42:23.719Z,850,2
10074607,2010-01-05T03:42:33.722Z,850,2
10084617,2010-01-05T03:42:43.732Z,850,2
10094619,2010-01-05T03:42:53.734Z,850,2
10104621,2010-01-05T03:43:03.736Z,850,2
10114625,2010-01-05T03:43:13.740Z,850,2
10124630,2010-01-05T03:43:23.745Z,850,2
10134636,2010-01-05T03:43:33.751Z,850,2
10144639,2010-01-05T03:43:43.754Z,850,2
10154645,2010-01-05T03:43:53.760Z,850,2
10164650,2010-01-05T03:44:03.765Z,850,2
10174652,2010-01-05T03:44:13.767Z,850,2
10184658,2010-01-05T03:44:23.773Z,850,2
10194661,2010-01-05T03:44:33.776Z,850,2
10204665,2010-01-05T03:44:43.780Z,850,2
10214669,2010-01-05T03:44:53.784Z,850,2
10224673,2010-01-05T03:45:03.788Z,850,2
10234681,2010-01-05T03:45:13.796Z,850,2
10244682,2010-01-05T03:45:23.797Z,850,2
10254689,2010-01-05T03:45:33.804Z,850,2
10264693,2010-01-05T03:45:43.808Z,850,2
10274698,2010-01-05T03:45:53.813Z,850,2
10284700,2010-01-05T03:46:03.815Z,850,2
10294704,2010-01-05T03:46:13.819Z,850,2
10304709,2010-01-05T03:46:23.824Z,850,2
10314714,2010-01-05T03:46:33.829Z,850,2
10324719,2010-01-05T03:46:43.834Z,850,2
10334725,2010-01-05T03:46:53.840Z,850,2
10344728,2010-01-05T03:47:03.843Z,850,2
10354733,2010-01-05T03:47:13.848Z,850,2
10364736,2010-01-05T03:47:23.851Z,850,2
10374743,2010-01-05T03:47:33.858Z,850,2
10384747,2010-01-05T03:47:43.862Z,850,2
10394748,2010-01-05T03:47:53.863Z,850,2
10404756,2010-01-05T03:48:03.871Z,850,2
10414757,2010-01-05T03:48:13.872Z,850,2
10424761,2010-01-05T03:48:23.876Z,850,2
10434765,2010-01-05T03:48:33.880Z,850,0
10444770,2010-01-05T03:48:43.885Z,850,0
10454775,2010-01-05T03:48:53.890Z,850,0
10464780,2010-01-05T03:49:03.895Z,850,0
10474790,2010-01-05T03:49:13.905Z,850,0
10484788,2010-01-05T03:49:23.903Z,850,0
10494793,2010-01-05T03:49:33.908Z,850,0
10504797,2010-01-05T03:49:43.912Z,850,0
10514803,2010-01-05T03:49:53.918Z,850,0
10524806,2010-01-05T03:50:03.921Z,850,0
10534811,2010-01-05T03:50:13.926Z,850,0
10544815,2010-01-05T03:50:23.930Z,850,0
10554819,2010-01-05T03:50:33.934Z,850,0
10564826,2010-01-05T03:50:43.941Z,850,0
10574829,2010-01-05T03:50:53.944Z,850,0
10584831,2010-01-05T03:51:03.946Z,850,0
10594837,2010-01-05T03:51:13.952Z,850,0
10604840,2010-01-05T03:51:23.955Z,850,0
10614845,2010-01-05T03:51:33.960Z,850,0
10624850,2010-01-05T03:51:43.965Z,850,0
10634856,2010-01-05T03:51:53.971Z,850,0
10644859,2010-01-05T03:52:03.974Z,850,0
10654866,2010-01-05T03:52:13.981Z,850,0
10664867,2010-01-05T03:52:23.982Z,850,0
10674871,2010-01-05T03:52:33.986Z,850,0
10684875,2010-01-05T03:52:43.990Z,850,0
10694880,2010-01-05T03:52:53.995Z,850,0
10704884,2010-01-05T03:53:03.999Z,850,0
10714892,2010-01-05T03:53:14.007Z,850,0
10724893,2010-01-05T03:53:24.008Z,850,0
10734901,2010-01-05T03:53:34.016Z,850,0
10744905,2010-01-05T03:53:44.020Z,850,0
10754948,2010-01-05T03:53:54.063Z,850,0
10764950,2010-01-05T03:54:04.065Z,850,0
10774955,2010-01-05T03:54:14.070Z,850,0
10784959,2010-01-05T03:54:24.074Z,850,0
10794965,2010-01-05T03:54:34.080Z,850,0
10804968,2010-01-05T03:54:44.083Z,850,0
10814974,2010-01-05T03:54:54.089Z,850,0
10824978,2010-01-05T03:55:04.093Z,850,0
10834984,2010-01-05T03:55:14.099Z,850,0
10844986,2010-01-05T03:55:24.101Z,850,0
10854991,2010-01-05T03:55:34.106Z,850,0
10864995,2010-01-05T03:55:44.110Z,850,0
10874999,2010-01-05T03:55:54.114Z,850,0
10885004,2010-01-05T03:56:04.119Z,850,0
10895008,2010-01-05T03:56:14.123Z,850,0
10905014,2010-01-05T03:56:24.129Z,850,0
10915021,2010-01-05T03:56:34.136Z,850,0
10925022,2010-01-05T03:56:44.137Z,850,0
10935027,2010-01-05T03:56:54.142Z,850,0
10945031,2010-01-05T03:57:04.146Z,850,0
10955036,2010-01-05T03:57:14.151Z,850,0
10965041,2010-01-05T03:57:24.156Z,850,0
10975042,2010-01-05T03:57:34.157Z,850,0
10985049,2010-01-05T03:57:44.164Z,850,0
10995054,2010-01-05T03:57:54.169Z,850,0
11005058,2010-01-05T03:58:04.173Z,850,0
11015061,2010-01-05T03:58:14.176Z,850,0
11025065,2010-01-05T03:58:24.180Z,850,0
11035069,2010-01-05T03:58:34.184Z,850,0
11045076,2010-01-05T03:58:44.191Z,850,0
11055078,2010-01-05T03:58:54.193Z,850,0
11065085,2010-01-05T03:59:04.200Z,850,0
11075089,2010-01-05T03:59:14.204Z,850,0
11085096,2010-01-05T03:59:24.211Z,850,0
11095095,2010-01-05T03:59:34.210Z,850,0
11105099,2010-01-05T03:59:44.214Z,850,0
11115108,2010-01-05T03:59:54.223Z,850,0
11125110,2010-01-05T04:00:04.225Z,850,0
11135112,2010-01-05T04:00:14.227Z,850,0
11145118,2010-01-05T04:00:24.233Z,850,0
11155123,2010-01-05T04:00:34.238Z,850,0
11165127,2010-01-05T04:00:44.242Z,850,0
11175133,2010-01-05T04:00:54.248Z,850,0
11185136,2010-01-05T04:01:04.251Z,850,0
11195140,2010-01-05T04:01:14.255Z,850,0
11205144,2010-01-05T04:01:24.259Z,850,0
11215147,2010-01-05T04:01:34.262Z,850,0
11225154,2010-01-05T04:01:44.269Z,850,0
11235158,2010-01-05T04:01:54.273Z,850,0
11245163,2010-01-05T04:02:04.278Z,850,0
11255166,2010-01-05T04:02:14.281Z,850,0
11265172,2010-01-05T04:02:24.287Z,850,0
11275176,2010-01-05T04:02:34.291Z,850,0
11285179,2010-01-05T04:02:44.294Z,850,0
11295185,2010-01-05T04:02:54.300Z,850,0
11305187,2010-01-05T04:03:04.302Z,850,0
11315194,2010-01-05T04:03:14.309Z,850,0
11325195,2010-01-05T04:03:24.310Z,850,0
11335200,2010-01-05T04:03:34.315Z,850,0
11345204,2010-01-05T04:03:44.319Z,850,0
11355212,2010-01-05T04:03:54.327Z,850,0
11365213,2010-01-05T04:04:04.328Z,850,0
11375219,2010-01-05T04:04:14.334Z,850,0
11385222,2010-01-05T04:04:24.337Z,850,0
11395229,2010-01-05T04:04:34.344Z,850,0
11405233,2010-01-05T04:04:44.348Z,850,0
11415236,2010-01-05T04:04:54.351Z,850,0
11425239,2010-01-05T04:05:04.354Z,850,0
11435250,2010-01-05T04:05:14.365Z,850,0
11445248,2010-01-05T04:05:24.363Z,850,0
11455254,2010-01-05T04:05:34.369Z,850,0
11465257,2010-01-05T04:05:44.372Z,850,0
11475264,2010-01-05T04:05:54.379Z,850,0
11485267,2010-01-05T04:06:04.382Z,850,0
11495273,2010-01-05T04:06:14.388Z,850,0
11505277,2010-01-05T04:06:24.392Z,850,0
11515282,2010-01-05T04:06:34.397Z,850,0
11525284,2010-01-05T04:06:44.399Z,850,0
11535289,2010-01-05T04:06:54.404Z,850,0
11545294,2010-01-05T04:07:04.409Z,850,0
11555296,2010-01-05T04:07:14.411Z,850,0
11565303,2010-01-05T04:07:24.418Z,850,0
11575306,2010-01-05T04:07:34.421Z,850,0
11585310,2010-01-05T04:07:44.425Z,850,0
11595316,2010-01-05T04:07:54.431Z,850,0
11605320,2010-01-05T04:08:04.435Z,850,0
11615325,2010-01-05T04:08:14.440Z,850,0
11625328,2010-01-05T04:08:24.443Z,850,0
11635335,2010-01-05T04:08:34.450Z,850,0
11645337,2010-01-05T04:08:44.452Z,850,0
11655343,2010-01-05T04:08:54.458Z,850,0
11665347,2010-01-05T04:09:04.462Z,850,0
11675351,2010-01-05T04:09:14.466Z,850,0
11685355,2010-01-05T04:09:24.470Z,850,0
11695358,2010-01-05T04:09:34.473Z,850,0
11705364,2010-01-05T04:09:44.479Z,850,0
11715368,2010-01-05T04:09:54.483Z,850,0
11725374,2010-01-05T04:10:04.489Z,850,0
11735377,2010-01-05T04:10:14.492Z,850,0
11745383,2010-01-05T04:10:24.498Z,850,0
11755384,2010-01-05T04:10:34.499Z,850,0
11765390,2010-01-05T04:10:44.505Z,850,0
11775393,2010-01-05T04:10:54.508Z,850,0
11785398,2010-01-05T04:11:04.513Z,850,0
11795403,2010-01-05T04:11:14.518Z,850,0
11805407,2010-01-05T04:11:24.522Z,850,0
11815414,2010-01-05T04:11:34.529Z,850,0
11825416,2010-01-05T04:11:44.531Z,850,0
11835421,2010-01-05T04:11:54.536Z,850,0
11845426,2010-01-05T04:12:04.541Z,850,0
11855430,2010-01-05T04:12:14.545Z,850,0
11865433,2010-01-05T04:12:24.548Z,850,0
11875439,2010-01-05T04:12:34.554Z,850,0
11885441,2010-01-05T04:12:44.556Z,850,0
11895447,2010-01-05T04:12:54.562Z,850,0
11905450,2010-01-05T04:13:04.565Z,850,0
11915454,2010-01-05T04:13:14.569Z,850,0
11925460,2010-01-05T04:13:24.575Z,850,0
11935464,2010-01-05T04:13:34.579Z,850,0
11945471,2010-01-05T04:13:44.586Z,850,0
11955474,2010-01-05T04:13:54.589Z,850,0
11965478,2010-01-05T04:14:04.593Z,850,0
11975484,2010-01-05T04:14:14.599Z,850,0
11985486,2010-01-05T04:14:24.601Z,850,0
11995489,2010-01-05T04:14:34.604Z,850,0
12005496,2010-01-05T04:14:44.611Z,850,0
12015498,2010-01-05T04:14:54.613Z,850,0
12025506,2010-01-05T04:15:04.621Z,850,0
12035507,2010-01-05T04:15:14.622Z,850,0
12045512,2010-01-05T04:15:24.627Z,850,0
12055518,2010-01-05T04:15:34.633Z,850,0
12065522,2010-01-05T04:15:44.637Z,850,0
12075527,2010-01-05T04:15:54.642Z,850,0
12085528,2010-01-05T04:16:04.643Z,850,0
12095533,2010-01-05T04:16:14.648Z,850,0
12105545,2010-01-05T04:16:24.660Z,850,0
12115542,2010-01-05T04:16:34.657Z,850,0
12125547,2010-01-05T04:16:44.662Z,850,0
12135553,2010-01-05T04:16:54.668Z,850,0
12145556,2010-01-05T04:17:04.671Z,850,0
12155561,2010-01-05T04:17:14.676Z,850,0
12165567,2010-01-05T04:17:24.682Z,850,0
12175570,2010-01-05T04:17:34.685Z,850,0
12185572,2010-01-05T04:17:44.687Z,850,0
12195585,2010-01-05T04:17:54.700Z,850,0
12205591,2010-01-05T04:18:04.706Z,850,0
12215599,2010-01-05T04:18:14.714Z,850,0
12225602,2010-01-05T04:18:24.717Z,850,0
12235605,2010-01-05T04:18:34.720Z,850,0
12245609,2010-01-05T04:18:44.724Z,850,0
12255616,2010-01-05T04:18:54.731Z,850,0
12265619,2010-01-05T04:19:04.734Z,850,0
12275623,2010-01-05T04:19:14.738Z,850,0
12285628,2010-01-05T04:19:24.743Z,850,0
